"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Titre scolaire";"Domaine d'études";"Genre";"Groupe d'âge";"Statut de l’étudiant au Canada";"Caractéristiques après l’obtention du titre scolaire";"Statistiques des diplômés";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2017";"Canada";"2021A11124";"Maîtrise (Grade de deuxième cycle)";"Autres programmes d’enseignement [12]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089729";"1.11.62.3.1.1.4.2";"78200";"";"";"";"0"
"2018";"Canada";"2021A11124";"Maîtrise (Grade de deuxième cycle)";"Autres programmes d’enseignement [12]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089729";"1.11.62.3.1.1.4.2";"83900";"";"";"";"0"
"2010";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2020";"";"";"";"0"
"2011";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2180";"";"";"";"0"
"2012";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2350";"";"";"";"0"
"2013";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2590";"";"";"";"0"
"2014";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2640";"";"";"";"0"
"2015";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2760";"";"";"";"0"
"2016";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2850";"";"";"";"0"
"2017";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"2870";"";"";"";"0"
"2018";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664089917";"1.12.1.3.1.1.4.1";"3030";"";"";"";"0"
"2010";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"91800";"";"";"";"0"
"2011";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"92200";"";"";"";"0"
"2012";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"91900";"";"";"";"0"
"2013";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"92300";"";"";"";"0"
"2014";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"93200";"";"";"";"0"
"2015";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"95200";"";"";"";"0"
"2016";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"94000";"";"";"";"0"
"2017";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"92500";"";"";"";"0"
"2018";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Total, domaine d'études";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664089918";"1.12.1.3.1.1.4.2";"92200";"";"";"";"0"
"2010";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"180";"";"";"";"0"
"2011";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"210";"";"";"";"0"
"2012";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"200";"";"";"";"0"
"2013";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"240";"";"";"";"0"
"2014";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"260";"";"";"";"0"
"2015";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"250";"";"";"";"0"
"2016";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"260";"";"";"";"0"
"2017";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"250";"";"";"";"0"
"2018";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096376";"1.12.2.3.1.1.4.1";"290";"";"";"";"0"
"2010";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"110000";"";"";"";"0"
"2011";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"115800";"";"";"";"0"
"2012";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"109000";"";"";"";"0"
"2013";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"108500";"";"";"";"0"
"2014";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"110800";"";"";"";"0"
"2015";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"115100";"";"";"";"0"
"2016";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"112900";"";"";"";"0"
"2017";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"102900";"";"";"";"0"
"2018";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Éducation [1]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096377";"1.12.2.3.1.1.4.2";"105000";"";"";"";"0"
"2010";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"40";"";"";"";"0"
"2011";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"40";"";"";"";"0"
"2012";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"50";"";"";"";"0"
"2013";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"60";"";"";"";"0"
"2014";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"70";"";"";"";"0"
"2015";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"70";"";"";"";"0"
"2016";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"70";"";"";"";"0"
"2017";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"50";"";"";"";"0"
"2018";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Nombre de diplômés";"Nombre";"223";"unités";"0";"v1664096565";"1.12.4.3.1.1.4.1";"80";"";"";"";"0"
"2010";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"46300";"";"";"";"0"
"2011";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"62100";"";"";"";"0"
"2012";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"36500";"";"";"";"0"
"2013";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"55800";"";"";"";"0"
"2014";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"42500";"";"";"";"0"
"2015";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"53300";"";"";"";"0"
"2016";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"52800";"";"";"";"0"
"2017";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"51100";"";"";"";"0"
"2018";"Canada";"2021A11124";"Doctorat (Grade de troisième cycle)";"Arts visuels et d’interprétation, et technologie des communications [2]";"Femme";"15 à 64 ans";"Étudiants canadiens et internationaux";"Diplômés déclarant un revenu d'emploi";"Revenu d'emploi médian";"Dollars constants de 2023";"449";"unités";"0";"v1664096566";"1.12.4.3.1.1.4.2";"71200";"";"";"";"0"
